Cliente;Grupo de Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo de Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad Monetaria;Monto;DATE;Sede de la empresa a la que se le pidio el producto
C3997;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011425;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014585;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4828;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4331;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011464;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2159;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3990;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010498;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010617;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7084;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2538;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2414;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7199;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9199;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7583;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8193;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014557;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7752;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6202;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7193;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3384;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010976;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6732;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C014969;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4274;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3682;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0852;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5484;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0720;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010619;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9673;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6909;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8390;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012054;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C012733;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5160;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1844;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6086;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9938;Cliente;PRI;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C8067;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2041;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7815;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3882;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5333;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5811;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6589;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6492;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6641;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1608;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2649;Cliente;VIR;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010937;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7997;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4235;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5983;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011776;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6847;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6885;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C9005;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2126;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2942;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2995;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010633;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0774;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2001;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C3549;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7723;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5838;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2952;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2810;Cliente;VIR;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0178;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4302;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5727;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2117;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2052;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0082;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7278;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C0487;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1908;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C011098;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C5019;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C015474;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013505;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2277;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1744;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C6799;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C010412;Cliente;PRI;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C013421;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C4643;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2205;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C1897;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C2946;Cliente;USA;NULL;NULL;NULL;NULL;NULL;NULL;NON DEFINED;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Sede1
C7911;Cliente;USA;NULL;12738;NULL;NULL;NULL;NULL;NON DEFINED;1;1;150;pcs;USD;150;13:27.0;Sede1
C3154;Cliente;USA;NULL;15367;NULL;NULL;NULL;NULL;NON DEFINED;3;6;20;pcs;USD;120;06:46.0;Sede1
C9217;Cliente;USA;NULL;11402;NULL;NULL;NULL;NULL;NON DEFINED;2;3;13.41;pcs;USD;40.23;50:00.0;Sede1
C9481;Cliente;NULL;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;1;20;pcs;USD;20;28:45.0;Sede1
C0076;Cliente;PRI;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;20;pcs;USD;20;00:09.0;Sede1
C9442;Cliente;USA;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;3;20;pcs;USD;60;23:43.0;Sede1
C9481;Cliente;NULL;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;3;20;pcs;USD;60;29:00.0;Sede1
C0076;Cliente;PRI;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;25;pcs;USD;25;35:33.0;Sede1
C0076;Cliente;PRI;NULL;13566;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3.5;1;20;pcs;USD;20;58:08.0;Sede1
C0076;Cliente;PRI;NULL;12971;CIRCUIT BREAKER;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;1;12;pcs;USD;12;17:30.0;Sede1
C9357;Cliente;NULL;NULL;12971;CIRCUIT BREAKER;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;7;12;pcs;USD;84;01:45.0;Sede1
C9357;Cliente;NULL;NULL;12971;CIRCUIT BREAKER;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;6;10;pcs;USD;60;31:08.0;Sede1
C010760;Cliente;USA;PJ-21-3600-03;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;-1;150;pcs;USD;-150;20:13.0;Sede1
C012049;Cliente;USA;NULL;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;150;pcs;USD;150;51:59.0;Sede1
C011394;Cliente;USA;PJ-22-0473-02;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;-1;150;pcs;USD;-150;32:02.0;Sede1
C011394;Cliente;USA;PJ-22-0473-02;16319;BATTERY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;-1;150;pcs;USD;-150;17:09.0;Sede1
C9357;Cliente;NULL;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;1;25;pcs;USD;25;30:40.0;Sede1
C9357;Cliente;NULL;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;25;pcs;USD;25;51:03.0;Sede1
C012937;Cliente;USA;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;32;pcs;USD;32;32:22.0;Sede1
C0076;Cliente;PRI;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;5;25;pcs;USD;125;33:19.0;Sede1
C9300;Cliente;USA;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;2;25;pcs;USD;50;50:47.0;Sede1
C0076;Cliente;PRI;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;4;20;pcs;USD;80;14:25.0;Sede1
C9280;Cliente;NULL;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;2;25;pcs;USD;50;33:05.0;Sede1
C015678;Cliente;USA;NULL;10772;TIMESWITCH;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;3;25;pcs;USD;75;38:46.0;Sede1
C0006;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;1;5;pcs;USD;5;20:11.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;5;pcs;USD;5;17:27.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;5;pcs;USD;5;04:05.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;6;4;5;pcs;USD;20;54:18.0;Sede1
C9280;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;2;5;pcs;USD;10;07:23.0;Sede1
C9481;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;10;5;pcs;USD;50;09:04.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;2;5;pcs;USD;10;44:54.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3.5;3;5;pcs;USD;15;01:45.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;1;5;pcs;USD;5;33:24.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;2;5;pcs;USD;10;49:45.0;Sede1
C0112;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;2;5;pcs;USD;10;24:33.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;3;5;pcs;USD;15;12:02.0;Sede1
C0006;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;2;3;pcs;USD;6;53:34.0;Sede1
C9481;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;4;5;pcs;USD;20;51:36.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;2;5;pcs;USD;10;35:16.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;5;pcs;USD;5;02:05.0;Sede1
C0112;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;4;5;pcs;USD;20;58:27.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;2;5;pcs;USD;10;03:28.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;2;pcs;USD;2;11:57.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;7;3;5;pcs;USD;15;34:18.0;Sede1
C9280;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;2;3;pcs;USD;6;41:17.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;2;5;pcs;USD;10;07:24.0;Sede1
C9442;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;4;5;pcs;USD;20;24:20.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;6;3;5;pcs;USD;15;22:24.0;Sede1
C9357;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;3;5;pcs;USD;15;40:36.0;Sede1
C0006;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;5;1;5;pcs;USD;5;59:54.0;Sede1
C0006;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3.5;2;5;pcs;USD;10;35:52.0;Sede1
C0006;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;5;5;5;pcs;USD;25;28:33.0;Sede1
C0006;Cliente;USA;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;-1;5;pcs;USD;-5;03:49.0;Sede1
C9457;Cliente;NULL;NULL;2353;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;10;pcs;USD;10;03:18.0;Sede1
C9357;Cliente;NULL;NULL;810;CIRCUIT BREAKER;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;6;12;pcs;USD;72;48:47.0;Sede1
C9357;Cliente;NULL;NULL;811;CIRCUIT BREAKER;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;1;10;pcs;USD;10;21:00.0;Sede1
C9357;Cliente;NULL;NULL;811;CIRCUIT BREAKER;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;12;pcs;USD;12;48:28.0;Sede1
C0076;Cliente;PRI;NULL;13565;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;1;25;pcs;USD;25;35:33.0;Sede1
C0076;Cliente;PRI;NULL;13565;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;20;pcs;USD;20;00:25.0;Sede1
C0076;Cliente;PRI;NULL;13565;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;25;pcs;USD;25;56:13.0;Sede1
C0076;Cliente;PRI;NULL;1026;PULSADOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;1;25;pcs;USD;25;54:33.0;Sede1
C0112;Cliente;USA;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;2;10;pcs;USD;20;57:06.0;Sede1
C9457;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;2;10;pcs;USD;20;01:54.0;Sede1
C9457;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;12;pcs;USD;12;33:13.0;Sede1
C9457;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;2;10;pcs;USD;20;49:22.0;Sede1
C9481;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;6;10;pcs;USD;60;51:12.0;Sede1
C9280;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;3;10;pcs;USD;30;06:29.0;Sede1
C9457;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;10;pcs;USD;10;11:37.0;Sede1
C9280;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;2;9;pcs;USD;18;40:49.0;Sede1
C0006;Cliente;USA;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;6;1;10;pcs;USD;10;59:54.0;Sede1
C0006;Cliente;USA;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;5;12;pcs;USD;60;28:04.0;Sede1
C0006;Cliente;USA;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;-1;12;pcs;USD;-12;03:48.0;Sede1
C9457;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;5;pcs;USD;5;03:39.0;Sede1
C0006;Cliente;USA;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;12;pcs;USD;12;31:36.0;Sede1
C0006;Cliente;USA;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;1;12;pcs;USD;12;20:01.0;Sede1
C9481;Cliente;NULL;NULL;2235;RELAY;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;3;5;10;pcs;USD;50;06:10.0;Sede1
C9481;Cliente;NULL;NULL;15241;DSE;RMELEC;Manufactura;RM-ETRONIC;ROW MATERIALS;2;1;125;pcs;USD;125;47:41.0;Sede1
C0076;Cliente;PRI;NULL;15241;DSE;RMELEC;Manufactura;RM-ETRONIC;ROW MATERIALS;1;1;125;pcs;USD;125;15:01.0;Sede1
C9481;Cliente;NULL;NULL;15241;DSE;RMELEC;Manufactura;RM-ETRONIC;ROW MATERIALS;4;2;125;pcs;USD;250;32:00.0;Sede1
C0076;Cliente;PRI;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;4;1;25;pcs;USD;25;55:20.0;Sede1
C0076;Cliente;PRI;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;1;1;25;pcs;USD;25;30:18.0;Sede1
C0076;Cliente;PRI;NULL;14233;SENSOR;RMELEC;Manufactura;RM-ELEC;ROW MATERIALS;2;3;25;pcs;USD;75;42:11.0;Sede1
